Timestamp[nanosec], gx[rad/s], gy[rad/s], gz[rad/s], ax[m/s^2], ay[m/s^2], az[m/s^2], label
179331487327449,-0.00117897,-0.0053835553,-0.0017562376,9.77343,-0.37590113,-1.1612233,1
179331507327115,-0.00117897,0.0013359623,-0.002977968,9.802161,-0.4070267,-1.1157321,1
179331527327115,4.2760566e-05,0.009888076,0.0031306844,9.747093,-0.42378664,-1.0702409,1
179331547327115,-0.0005681047,0.0068337494,0.0006872234,9.783007,-0.409421,-1.0462981,1
179331567327115,-0.0005681047,-0.00049663347,7.6358156e-05,9.840469,-0.37590113,-1.1037607,1
179331587327115,-0.00117897,-0.0041618245,0.0006872234,9.811738,-0.36871833,-1.1085492,1
179331607327115,-0.00117897,-0.0035509595,0.0012980887,9.847652,-0.3998439,-1.1085492,1
179331627327115,-0.00117897,0.0013359623,0.0037415498,9.873989,-0.37829542,-1.0510867,1
179331647327115,-0.0017898352,0.005001154,0.0006872234,9.799767,-0.3423813,-1.0486923,1
179331667327115,-0.0017898352,0.0019468275,0.0006872234,9.802161,-0.42139238,-1.0510867,1
179331687327115,-0.00117897,0.0013359623,0.0037415498,9.794978,-0.3974496,-1.0558752,1
179331707327115,-0.0017898352,0.0007250971,-0.0011453724,9.73991,-0.3974496,-1.0774237,1
179331727327115,-0.00117897,0.0013359623,-0.0005345071,9.794978,-0.45970076,-1.0558752,1
179331747327115,4.2760566e-05,0.0019468275,0.0055741454,9.787795,-0.46209505,-1.0774237,1
179331767327348,-0.0005681047,-0.0029400946,0.0019089539,9.792584,-0.37350687,-1.0439038,1
179331787327348,4.2760566e-05,-0.006605286,-0.0005345071,9.792584,-0.37350687,-1.0439038,1
179331807327348,0.0012644911,-0.0078270165,0.0055741454,9.845258,-0.45012367,-1.1253091,1
179331827327348,4.2760566e-05,-0.00049663347,0.0006872234,9.771035,-0.4285752,-1.0965779,1
179331847327348,-0.0005681047,0.006222884,-0.0017562376,9.787795,-0.43815228,-1.036721,1
179331867327014,0.0006536258,0.008666346,0.0006872234,9.768641,-0.4189981,-1.0319325,1
179331887327014,4.2760566e-05,0.0007250971,7.6358156e-05,9.775824,-0.43336374,-1.0965779,1
179331907327347,4.2760566e-05,-0.008437881,0.0012980887,9.821315,-0.43336374,-1.1444633,1
179331927327347,4.2760566e-05,-0.009659612,0.0031306844,9.797373,-0.45970076,-1.1636176,1
179331947327347,4.2760566e-05,-0.0059944205,0.0006872234,9.780613,-0.43575802,-1.1348863,1
179331967327347,-0.0005681047,0.0031685582,-0.0011453724,9.771035,-0.3998439,-1.0846065,1
179331987327347,-0.0005681047,0.004390288,7.6358156e-05,9.787795,-0.39266106,-1.1013664,1
179332007327047,-0.00117897,0.0007250971,-0.0005345071,9.811738,-0.44533512,-1.1253091,1
179332027327047,-0.00117897,-0.0035509595,0.002519819,9.8237095,-0.42139238,-1.1564348,1
179332047327047,-0.00117897,-0.006605286,0.0006872234,9.809344,-0.38068968,-1.1803775,1
179332067327047,-0.00117897,-0.0041618245,-0.0017562376,9.809344,-0.38068968,-1.1803775,1
179332087327047,-0.0005681047,0.0013359623,0.002519819,9.833286,-0.41181526,-1.1013664,1
179332107327047,-0.00117897,0.0068337494,-0.0005345071,9.792584,-0.41420954,-1.0870007,1
179332127327047,-0.0017898352,0.006222884,-0.0017562376,9.797373,-0.43096948,-1.0558752,1
179332147327047,-0.00117897,0.006222884,0.0012980887,9.771035,-0.44533512,-1.0989721,1
179332167327047,-0.00117897,0.0019468275,7.6358156e-05,9.780613,-0.43815228,-1.0606637,1
179332187327047,-0.0005681047,-0.00049663347,7.6358156e-05,9.8237095,-0.45730647,-1.0678465,1
179332207327047,-0.0005681047,0.0013359623,0.0019089539,9.79019,-0.43815228,-1.0678465,1
179332227327047,-0.0005681047,0.0013359623,-0.0005345071,9.797373,-0.44533512,-1.0846065,1
179332247327047,4.2760566e-05,0.0037794232,7.6358156e-05,9.780613,-0.44294083,-1.0726352,1
179332267327380,-0.0005681047,0.005001154,-0.002977968,9.744699,-0.4285752,-1.0247496,1
179332287327380,-0.0005681047,0.0031685582,-0.0011453724,9.742304,-0.44054657,-1.0534809,1
179332307327380,4.2760566e-05,-0.00049663347,7.6358156e-05,9.761458,-0.42618093,-1.0223553,1
179332327327380,0.0006536258,-0.0053835553,0.0006872234,9.785401,-0.43575802,-1.0654523,1
179332347327380,4.2760566e-05,-0.0078270165,0.0006872234,9.850046,-0.3998439,-1.0774237,1
179332367327146,-0.0005681047,-0.0059944205,7.6358156e-05,9.811738,-0.39266106,-1.0917894,1
179332387327146,0.0006536258,-0.0029400946,-0.0005345071,9.809344,-0.40223816,-1.0654523,1
179332407327446,4.2760566e-05,0.0019468275,7.6358156e-05,9.816526,-0.39266106,-1.0582695,1
179332427327446,-0.0005681047,0.0025576928,-0.0005345071,9.77343,-0.35914123,-1.0462981,1
179332447327446,-0.0005681047,0.0001142318,-0.0005345071,9.761458,-0.36871833,-1.0606637,1
179332467327446,4.2760566e-05,-0.0059944205,0.002519819,9.809344,-0.38547826,-1.0798179,1
179332487327446,4.2760566e-05,-0.010881343,0.0031306844,9.850046,-0.38068968,-1.1133378,1
179332507327112,4.2760566e-05,-0.011492208,0.0031306844,9.847652,-0.3902668,-1.185166,1
179332527327112,4.2760566e-05,-0.0072161513,0.0037415498,9.873989,-0.44054657,-1.1444633,1
179332547327112,-0.0005681047,0.0013359623,0.0019089539,9.814133,-0.43575802,-1.1612233,1
179332567327112,-0.00117897,0.006222884,7.6358156e-05,9.780613,-0.44533512,-1.0846065,1
179332587327112,-0.00117897,0.005001154,-0.0005345071,9.747093,-0.44533512,-1.1229149,1
179332607327112,-0.0005681047,-0.0017183638,0.0006872234,9.778218,-0.47885495,-1.132492,1
179332627327112,4.2760566e-05,-0.0059944205,0.0019089539,9.79019,-0.45730647,-1.1612233,1
179332647327112,4.2760566e-05,-0.0078270165,-0.0005345071,9.792584,-0.45491222,-1.1827718,1
179332667327112,4.2760566e-05,-0.0053835553,0.0006872234,9.8237095,-0.4644893,-1.2234744,1
179332687327112,4.2760566e-05,0.0025576928,-0.0011453724,9.809344,-0.44772938,-1.1636176,1
179332707327112,-0.0005681047,0.005001154,-0.0035888334,9.809344,-0.44772938,-1.1636176,1
179332727327112,-0.0005681047,0.0068337494,-0.0023671028,9.826104,-0.43815228,-1.0870007,1
179332747327112,-0.0005681047,0.004390288,-0.0017562376,9.802161,-0.39266106,-1.1013664,1
179332767327278,-0.00117897,0.0007250971,-0.005421429,9.787795,-0.37111259,-1.1085492,1
179332787327278,-0.0005681047,0.0001142318,-0.0005345071,9.8548355,-0.42618093,-1.0989721,1
179332807327278,-0.0005681047,0.0037794232,0.0019089539,9.814133,-0.35914123,-1.0822122,1
179332827327278,-0.0024007002,0.006222884,-0.0041996986,9.749487,-0.35674694,-1.0750294,1
179332847327278,-0.0017898352,0.0068337494,7.6358156e-05,9.799767,-0.44054657,-1.0462981,1
179332867326944,-0.0005681047,0.0068337494,0.00496328,9.792584,-0.39505535,-1.0223553,1
179332887326944,-0.00117897,0.0019468275,-0.0011453724,9.749487,-0.34956414,-1.0439038,1
179332907327244,-0.0017898352,0.0019468275,-0.0005345071,9.814133,-0.43575802,-1.0032011,1
179332927327244,-0.0005681047,0.0025576928,0.0055741454,9.79019,-0.42618093,-1.0343267,1
179332947327244,-0.00117897,0.0007250971,0.0006872234,9.763853,-0.37111259,-1.036721,1
179332967327244,-0.0005681047,0.0001142318,7.6358156e-05,9.797373,-0.43096948,-1.0343267,1
179332987327244,4.2760566e-05,0.0001142318,0.00496328,9.783007,-0.44533512,-1.0415095,1
179333007326944,4.2760566e-05,-0.0017183638,0.002519819,9.768641,-0.38787252,-1.0462981,1
179333027326944,4.2760566e-05,-0.0041618245,7.6358156e-05,9.780613,-0.42378664,-1.0726352,1
179333047326944,0.0006536258,-0.0059944205,0.0031306844,9.814133,-0.4764607,-1.0822122,1
179333067326944,0.0012644911,-0.0072161513,0.004352415,9.821315,-0.45251793,-1.1229149,1
179333087326944,0.0006536258,-0.00477269,0.0006872234,9.783007,-0.3974496,-1.1037607,1
179333107326944,0.0006536258,-0.0023292291,-0.0017562376,9.783007,-0.43336374,-1.1229149,1
179333127326944,0.0012644911,-0.0011074987,0.0012980887,9.794978,-0.43096948,-1.1013664,1
179333147326944,0.0012644911,0.0001142318,0.0012980887,9.785401,-0.38308397,-1.1061549,1
179333167326944,0.0006536258,-0.0035509595,-0.002977968,9.814133,-0.39505535,-1.1229149,1
179333187326944,0.0006536258,-0.006605286,0.0012980887,9.859624,-0.4285752,-1.1731946,1
179333207326944,0.0012644911,-0.006605286,0.0037415498,9.80695,-0.36392978,-1.1827718,1
179333227326944,-0.0005681047,-0.0035509595,-0.002977968,9.814133,-0.37590113,-1.1564348,1
179333247326944,-0.00117897,0.0019468275,-0.0005345071,9.816526,-0.43575802,-1.1300977,1
179333267327110,-0.0005681047,0.004390288,0.0037415498,9.775824,-0.39505535,-1.1516461,1
179333287327110,-0.0024007002,0.0025576928,-0.0017562376,9.747093,-0.42139238,-1.1085492,1
179333307327110,-0.0024007002,0.0007250971,-0.0005345071,9.799767,-0.4644893,-1.1540405,1
179333327327110,-0.0017898352,-0.0011074987,0.00496328,9.821315,-0.4740664,-1.1444633,1
179333347327110,-0.0024007002,-0.0017183638,0.0019089539,9.799767,-0.45012367,-1.1420691,1
179333367326943,-0.0024007002,0.0007250971,-0.0005345071,9.833286,-0.4740664,-1.1253091,1
179333387326943,-0.00117897,0.004390288,0.002519819,9.799767,-0.4740664,-1.1037607,1
179333407327276,-0.0017898352,0.007444615,0.0006872234,9.747093,-0.42139238,-1.089395,1
179333427327276,-0.0017898352,0.0068337494,-0.002977968,9.763853,-0.40223816,-1.0391153,1
179333447327276,-0.00117897,0.0068337494,-0.0017562376,9.780613,-0.43575802,-1.0295382,1
179333467327276,-0.00117897,0.005612019,0.0012980887,9.768641,-0.4189981,-1.0343267,1
179333487327276,-0.0005681047,0.0031685582,-0.0005345071,9.780613,-0.40223816,-1.0271438,1
179333507326976,-0.0005681047,-0.00049663347,-0.0011453724,9.80695,-0.40463245,-1.0199611,1
179333527326976,4.2760566e-05,-0.0011074987,7.6358156e-05,9.797373,-0.3998439,-1.0079896,1
179333547326976,4.2760566e-05,0.0019468275,-0.0017562376,9.763853,-0.4070267,-0.9792584,1
179333567326976,0.0006536258,0.0001142318,7.6358156e-05,9.802161,-0.42139238,-0.9816527,1
179333587326976,0.0006536258,-0.0053835553,-0.0023671028,9.780613,-0.37350687,-1.0199611,1
179333607326976,4.2760566e-05,-0.011492208,-0.0023671028,9.802161,-0.37111259,-1.0415095,1
179333627326976,0.0012644911,-0.012103073,0.0037415498,9.8548355,-0.43815228,-1.1013664,1
179333647326976,0.0006536258,-0.006605286,0.0006872234,9.830893,-0.38787252,-1.1253091,1
179333667326976,-0.0005681047,-0.00477269,-0.004810564,9.763853,-0.3519584,-1.1157321,1
179333687326976,4.2760566e-05,-0.006605286,0.0031306844,9.840469,-0.42139238,-1.1444633,1
179333707326976,4.2760566e-05,-0.0072161513,0.0055741454,9.8237095,-0.43815228,-1.2162915,1
179333727326976,-0.0005681047,-0.008437881,7.6358156e-05,9.79019,-0.40223816,-1.2234744,1
179333747326976,4.2760566e-05,-0.0041618245,0.002519819,9.833286,-0.42139238,-1.2067145,1
179333767327142,-0.0005681047,-0.0011074987,0.0061850105,9.802161,-0.4668836,-1.2474172,1
179333787327142,-0.0005681047,0.0013359623,0.0019089539,9.775824,-0.4285752,-1.2234744,1
179333807327142,-0.00117897,0.0019468275,0.002519819,9.775824,-0.4285752,-1.2234744,1
179333827327142,-0.0005681047,0.0025576928,0.00496328,9.780613,-0.4644893,-1.201926,1
179333847327142,-0.0005681047,0.0031685582,0.0037415498,9.785401,-0.45251793,-1.2354459,1
179333867326975,4.2760566e-05,0.0025576928,0.002519819,9.792584,-0.43096948,-1.2258687,1
179333887326975,-0.0005681047,0.005612019,0.0019089539,9.828498,-0.45730647,-1.1660118,1
179333907327275,4.2760566e-05,0.008666346,0.0037415498,9.847652,-0.5027977,-1.1396748,1
179333927327275,4.2760566e-05,0.012942402,7.6358156e-05,9.783007,-0.409421,-1.0726352,1
179333947327275,-0.0005681047,0.015996728,-0.0066431593,9.742304,-0.39266106,-1.0055954,1
179333967327275,0.0006536258,0.014774998,7.6358156e-05,9.811738,-0.4764607,-0.94095,1
179333987327275,0.0006536258,0.009888076,0.002519819,9.775824,-0.42378664,-0.967287,1
179334007326941,0.0006536258,0.0001142318,-0.004810564,9.77343,-0.3902668,-1.0008069,1
179334027326941,0.0012644911,-0.0023292291,-0.0023671028,9.826104,-0.44054657,-0.9912298,1
179334047326941,0.0018753563,0.0001142318,0.0012980887,9.811738,-0.45491222,-0.9960183,1
179334067326941,0.0006536258,0.0013359623,-0.002977968,9.768641,-0.3974496,-1.0008069,1
179334087326941,0.0006536258,0.0068337494,-0.0066431593,9.742304,-0.45251793,-0.9624985,1
179334107326941,0.0006536258,0.005612019,-0.0017562376,9.747093,-0.43096948,-0.9505271,1
179334127326941,4.2760566e-05,0.0013359623,-0.0035888334,9.7135725,-0.37829542,-0.95531565,1
179334147326941,-0.0005681047,-0.0053835553,-0.0041996986,9.761458,-0.3998439,-0.9984126,1
179334167326941,4.2760566e-05,-0.010270477,7.6358156e-05,9.79019,-0.3998439,-1.0462981,1
179334187326941,-0.0005681047,-0.012713939,-0.0005345071,9.79019,-0.35914123,-1.1061549,1
179334207326941,-0.00117897,-0.013935669,-0.0011453724,9.828498,-0.33759275,-1.1277034,1
179334227326941,-0.0024007002,-0.009048747,7.6358156e-05,9.828498,-0.37111259,-1.1468576,1
179334247326941,-0.0017898352,-0.0059944205,0.0031306844,9.8548355,-0.36871833,-1.0965779,1
179334267327174,-0.0030115657,-0.0041618245,0.0019089539,9.811738,-0.29928434,-1.1253091,1
179334287327174,-0.0030115657,-0.0072161513,0.0006872234,9.8237095,-0.3519584,-1.1923488,1
179334307327174,-0.0030115657,-0.008437881,0.0055741454,9.862018,-0.40463245,-1.1660118,1
179334327327174,-0.0030115657,-0.0035509595,0.007406741,9.821315,-0.4166038,-1.1468576,1
179334347327174,-0.0036224308,-0.0011074987,0.002519819,9.809344,-0.43336374,-1.1516461,1
179334367327007,-0.0024007002,0.0019468275,0.0037415498,9.859624,-0.52674043,-1.158829,1
179334387327007,-0.0017898352,0.0019468275,0.008017607,9.811738,-0.50998056,-1.1205206,1
179334407327307,-0.0017898352,0.0031685582,0.0006872234,9.749487,-0.4644893,-1.1181264,1
179334427327307,-0.00117897,0.004390288,7.6358156e-05,9.797373,-0.57223165,-1.1205206,1
179334447327307,0.0006536258,0.004390288,0.0055741454,9.809344,-0.51716334,-1.1157321,1
179334467327307,4.2760566e-05,0.0013359623,-0.0005345071,9.75667,-0.4644893,-1.1420691,1
179334487327307,0.0006536258,-0.0041618245,-0.0041996986,9.794978,-0.48124924,-1.1396748,1
179334507327007,0.0012644911,-0.0035509595,7.6358156e-05,9.797373,-0.46209505,-1.175589,1
179334527327007,0.0018753563,-0.00049663347,-0.0023671028,9.732727,-0.39505535,-1.1300977,1
179334547327007,0.0006536258,0.004390288,-0.0066431593,9.75667,-0.36871833,-1.0989721,1
179334567327007,0.0012644911,0.005612019,-0.0035888334,9.768641,-0.39505535,-1.0870007,1
179334587327007,0.0012644911,-0.00049663347,-0.0011453724,9.794978,-0.339987,-1.0917894,1
179334607327007,0.0006536258,-0.0029400946,-0.004810564,9.804555,-0.35435268,-1.1372806,1
179334627327007,0.0012644911,-0.0029400946,-0.0017562376,9.835681,-0.33759275,-1.0558752,1
179334647327007,4.2760566e-05,0.0019468275,-0.0011453724,9.828498,-0.3304099,-1.0439038,1
179334667327007,4.2760566e-05,0.0001142318,-0.0011453724,9.859624,-0.35914123,-1.0774237,1
179334687327007,-0.0005681047,-0.0023292291,0.0019089539,9.871595,-0.39266106,-1.0726352,1
179334707327007,-0.0005681047,-0.0011074987,0.0019089539,9.869201,-0.43096948,-1.1181264,1
179334727327007,-0.00117897,-0.0011074987,0.0031306844,9.818921,-0.409421,-1.0774237,1
179334747327007,-0.0017898352,0.0037794232,0.0006872234,9.766247,-0.4070267,-1.0654523,1
179334767327173,-0.0024007002,0.005612019,0.0006872234,9.79019,-0.4668836,-1.0510867,1
179334787327173,-0.00117897,0.00805548,0.004352415,9.73991,-0.45730647,-1.0319325,1
179334807327173,-0.00117897,0.005612019,0.0031306844,9.715967,-0.47167215,-1.089395,1
179334827327173,-0.00117897,-0.0023292291,0.0019089539,9.766247,-0.45251793,-1.0774237,1
179334847327173,-0.00117897,-0.0029400946,0.002519819,9.747093,-0.44533512,-1.1420691,1
179334867326939,-0.00117897,-0.0053835553,0.0019089539,9.80695,-0.42378664,-1.1157321,1
179334887326939,-0.0005681047,0.0001142318,0.0031306844,9.826104,-0.44533512,-1.0846065,1
179334907327239,-0.00117897,0.0013359623,-0.0017562376,9.771035,-0.41420954,-1.0654523,1
179334927327239,-0.0005681047,0.0019468275,-0.0005345071,9.792584,-0.43336374,-1.0534809,1
179334947327239,4.2760566e-05,-0.0017183638,0.0031306844,9.8237095,-0.43096948,-1.0606637,1
179334967327239,4.2760566e-05,-0.0053835553,-0.0017562376,9.797373,-0.3615355,-1.0989721,1
179334987327239,0.0006536258,-0.0078270165,7.6358156e-05,9.838076,-0.4166038,-1.1253091,1
179335007326939,0.0012644911,-0.00477269,0.0019089539,9.876384,-0.4166038,-1.1013664,1
179335027326939,0.0012644911,-0.0029400946,-0.0011453724,9.840469,-0.4070267,-1.1468576,1
179335047326939,0.0006536258,0.0019468275,-0.0023671028,9.811738,-0.38068968,-1.1109436,1
179335067326939,0.0006536258,0.005001154,-0.0005345071,9.77343,-0.4070267,-1.1061549,1
179335087326939,4.2760566e-05,0.0019468275,-0.0011453724,9.749487,-0.38068968,-1.1013664,1
179335107326939,4.2760566e-05,-0.0011074987,-0.0023671028,9.763853,-0.38787252,-1.1205206,1
179335127326939,0.0006536258,-0.00477269,0.002519819,9.821315,-0.42139238,-1.185166,1
179335147326939,-0.0005681047,-0.00477269,0.0031306844,9.821315,-0.4189981,-1.185166,1
179335167326939,-0.0005681047,-0.0041618245,0.0006872234,9.816526,-0.42618093,-1.1923488,1
179335187326939,-0.00117897,0.0007250971,0.0006872234,9.840469,-0.409421,-1.1612233,1
179335207326939,-0.0024007002,0.007444615,0.0019089539,9.799767,-0.4644893,-1.1396748,1
179335227326939,-0.0017898352,0.009277211,0.0019089539,9.809344,-0.45251793,-1.0870007,1
179335247326939,-0.0024007002,0.008666346,0.0006872234,9.778218,-0.43815228,-1.0486923,1
179335267327272,-0.0017898352,0.0013359623,0.0012980887,9.794978,-0.4956149,-1.0606637,1
179335287327272,-0.00117897,0.0007250971,0.0037415498,9.862018,-0.5027977,-1.0702409,1
179335307327272,-0.0017898352,0.004390288,0.0012980887,9.816526,-0.4836435,-1.0678465,1
179335327327272,-0.00117897,0.008666346,-0.002977968,9.77343,-0.43575802,-0.9912298,1
179335347327272,-0.0005681047,0.009277211,-0.0005345071,9.778218,-0.46927786,-0.9816527,1
179335367327105,4.2760566e-05,0.0037794232,7.6358156e-05,9.751882,-0.409421,-1.0079896,1
179335387327105,4.2760566e-05,-0.0023292291,-0.002977968,9.75667,-0.4166038,-1.0247496,1
179335407327405,0.0012644911,-0.0059944205,0.0006872234,9.792584,-0.37829542,-1.0510867,1
179335427327405,0.0012644911,-0.0035509595,-0.0011453724,9.780613,-0.36392978,-1.0510867,1
179335447327405,0.0012644911,-0.0017183638,-0.002977968,9.75667,-0.36632404,-1.0486923,1
179335467327405,0.0012644911,-0.00049663347,-0.0017562376,9.775824,-0.3519584,-1.0343267,1
179335487327405,0.0012644911,-0.0041618245,-0.0017562376,9.768641,-0.3615355,-1.0917894,1
179335507327105,0.0012644911,-0.008437881,-0.0005345071,9.783007,-0.34956414,-1.1229149,1
179335527327105,0.0006536258,-0.009048747,0.0006872234,9.804555,-0.39266106,-1.1085492,1
179335547327105,0.0006536258,-0.008437881,0.0006872234,9.833286,-0.39266106,-1.1277034,1
179335567327105,4.2760566e-05,-0.0041618245,7.6358156e-05,9.821315,-0.41420954,-1.1372806,1
179335587327105,-0.0005681047,-0.0035509595,0.0019089539,9.80695,-0.43336374,-1.132492,1
179335607327105,-0.0005681047,-0.0041618245,0.0012980887,9.79019,-0.409421,-1.1636176,1
179335627327105,-0.00117897,-0.00477269,0.0012980887,9.828498,-0.45491222,-1.1947432,1
179335647327105,-0.00117897,-0.00477269,0.0031306844,9.840469,-0.45012367,-1.1827718,1
179335667327105,-0.0017898352,-0.0035509595,0.002519819,9.838076,-0.4644893,-1.2043202,1
179335687327105,-0.0017898352,-0.00049663347,0.0012980887,9.838076,-0.45251793,-1.1827718,1
179335707327105,-0.0017898352,0.0025576928,0.0012980887,9.814133,-0.45491222,-1.1660118,1
179335727327105,-0.0024007002,0.0031685582,0.0012980887,9.794978,-0.44533512,-1.175589,1
179335747327105,-0.0024007002,0.004390288,0.0019089539,9.79019,-0.44772938,-1.1516461,1
179335767327271,-0.0024007002,0.005001154,0.0019089539,9.783007,-0.43336374,-1.1277034,1
179335787327271,-0.0017898352,0.006222884,7.6358156e-05,9.785401,-0.42378664,-1.1420691,1
179335807327271,-0.00117897,0.00805548,0.0006872234,9.787795,-0.45012367,-1.0726352,1
179335827327271,-0.00117897,0.00805548,0.0012980887,9.780613,-0.44533512,-1.0462981,1
179335847327271,-0.0005681047,0.0068337494,7.6358156e-05,9.804555,-0.4189981,-1.036721,1
179335867326937,4.2760566e-05,0.0037794232,-0.0011453724,9.787795,-0.42139238,-1.0678465,1
